"Bucket label","RT","m/z","Name","Formula","IH_Met_Vial12_BLANK01_12_1_11301","IH_Met_Vial57_027_57_1_11328","IH_Met_Vial58_028_58_1_11329","IH_Met_Vial59_029_59_1_11330","IH_Met_Vial60_030_60_1_11331","IH_Met_Vial43_031_43_1_11332","IH_Met_Vial44_032_44_1_11333","IH_Met_Vial45_033_45_1_11334","IH_Met_Vial46_034_46_1_11335","IH_Met_Vial47_035_47_1_11336","IH_Met_Vial48_036_48_1_11337","IH_Met_Vial31_037_31_1_11338","IH_Met_Vial32_038_32_1_11339","IH_Met_Vial33_039_33_1_11340","IH_Met_Vial34_040_34_1_11341","IH_Met_Vial35_041_35_1_11342","IH_Met_Vial36_042_36_1_11343","IH_Met_Vial19_043_19_1_11344","IH_Met_Vial20_044_20_1_11345","IH_Met_Vial21_045_21_1_11346","IH_Met_Vial22_046_22_1_11347","IH_Met_Vial23_047_23_1_11348","IH_Met_Vial24_048_24_1_11349","IH_Met_Vial7_049_7_1_11350","IH_Met_Vial8_050_8_1_11351","IH_Met_Vial9_051_9_1_11352","IH_Met_Vial10_052_10_1_11353","IH_Met_Vial12_BLANK02_12_1_11354"
"Sample",,,,,"BLANK","GLC _ ASP","GLC _ GLN","GLC _ AMN","GAL _ ASP","GAL _ GLN","GAL _ AMN","GLC _ ASP","GLC _ GLN","GLC _ AMN","GAL _ ASP","GAL _ GLN","GAL _ AMN","GLC _ ASP","GLC _ GLN","GLC _ AMN","GAL _ ASP","GAL _ GLN","GAL _ AMN","GLC _ ASP","GLC _ GLN","GLC _ AMN","GAL _ ASP","GAL _ GLN","GAL _ AMN","CTRL","CTRL","BLANK"
"394.11919 Da 51.34 s",0.86,198.06687,,,0.0,0.0,0.0,0.0,36377.64453125,7913.17724609375,0.0,0.0,0.0,0.0,35627.8359375,3686.712646484375,0.0,0.0,0.0,0.0,8245.3740234375,3902.288818359375,0.0,0.0,0.0,102964.8671875,0.0,7147.00341796875,0.0,0.0,0.0,0.0
"651.12098 Da 51.36 s",0.86,652.12826,,,0.0,0.0,0.0,0.0,1514.4576416015625,27415.89453125,0.0,0.0,1173.145751953125,0.0,388.8661804199219,17499.3828125,3190.224365234375,0.0,1054.91650390625,109.09774017333984,636.97998046875,16272.0966796875,921.057861328125,0.0,0.0,0.0,108.184814453125,16450.615234375,0.0,0.0,0.0,0.0
"752.25771 Da 51.40 s",0.86,377.13613,,,0.0,0.0,0.0,10390.2392578125,0.0,0.0,11010.48828125,0.0,0.0,0.0,0.0,0.0,0.0,30.186874389648438,0.0,0.0,0.0,0.0,0.0,0.0,3207.618896484375,0.0,0.0,0.0,8780.0732421875,0.0,0.0,0.0
"740.07543 Da 51.53 s",0.86,371.04499,,,0.0,1395.8265380859375,731.742919921875,0.0,9853.3427734375,2104.583251953125,0.0,900.6257934570312,804.0422973632812,1762.6663818359375,10256.01171875,0.0,16179.697265625,1527.7607421875,165.69403076171875,1965.7493896484375,0.0,6579.4677734375,0.0,1100.0438232421875,0.0,1212.5814208984375,0.0,7334.11865234375,0.0,0.0,0.0,0.0
"372.12183 Da 51.57 s",0.86,373.12911,,,0.0,2982.68701171875,6057.01904296875,0.0,4824.81982421875,10618.611328125,0.0,13965.751953125,2641.592529296875,3681.56103515625,3073.248291015625,1812.1324462890625,5440.70361328125,2724.14794921875,3420.275634765625,3762.48583984375,3314.732177734375,2031.6187744140625,4211.43896484375,3445.809326171875,0.0,4345.84130859375,2754.448486328125,2578.5576171875,0.0,0.0,0.0,0.0
"223.97348 Da 51.60 s",0.86,224.98076,,,0.0,11788.5283203125,3310.146484375,0.0,1894.2447509765625,530.3795776367188,0.0,8396.6923828125,7467.1376953125,16901.697265625,2615.528076171875,1266.841796875,8417.484375,12028.7353515625,5434.48828125,23962.337890625,4816.9404296875,2111.846923828125,9214.849609375,11004.935546875,0.0,19245.35546875,3003.85595703125,267.50244140625,0.0,0.0,0.0,0.0
"97.96292 Da 51.67 s",0.86,98.97020,,,529.9801025390625,19490.65625,12781.041015625,23830.359375,7570.72509765625,3290.718994140625,8837.287109375,14046.869140625,15268.4541015625,25243.0625,8936.49609375,3423.319580078125,15014.4501953125,17317.736328125,11938.8818359375,30808.2890625,11175.6455078125,7365.49755859375,18124.638671875,18361.7109375,10288.494140625,27276.85546875,7518.5595703125,3393.62646484375,11542.228515625,8114.85986328125,9255.6787109375,0.0
"288.10222 Da 51.70 s",0.86,289.10949,,,0.0,0.0,0.0,11018.583984375,0.0,0.0,2603.407470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8915.3955078125,0.0,0.0,0.0,3417.486328125,0.0,0.0,0.0
"392.01265 Da 51.76 s",0.86,393.01992,,,0.0,0.0,18333.81640625,0.0,0.0,23737.267578125,0.0,0.0,16581.865234375,633.9279174804688,0.0,17477.7578125,141.52117919921875,0.0,18003.28515625,228.10906982421875,0.0,12927.03125,107.20038604736328,0.0,0.0,694.4661865234375,0.0,17192.06640625,0.0,0.0,0.0,0.0
"388.23857 Da 51.81 s",0.86,195.12656,,,0.0,0.0,0.0,215032.734375,80.8448486328125,0.0,194696.921875,0.0,81.18111419677734,0.0,0.0,539.2163696289062,0.0,75.6363525390625,0.0,0.0,0.0,0.0,0.0,0.0,245418.421875,0.0,0.0,0.0,185759.140625,216348.171875,195442.09375,0.0
"524.11085 Da 51.87 s",0.86,263.06270,,,0.0,0.0,6076.1357421875,382.81884765625,0.0,7712.34619140625,96.93951416015625,0.0,2430.68115234375,0.0,3412.868896484375,3495.031005859375,4386.2529296875,0.0,2006.8543701171875,0.0,3368.712158203125,2134.72412109375,2866.822265625,0.0,0.0,0.0,3371.002197265625,2371.9072265625,53.955196380615234,0.0,0.0,0.0
"335.09075 Da 52.05 s",0.87,336.09802,,,0.0,3437.275634765625,2074.947021484375,873.9256591796875,2767.81005859375,3976.46240234375,837.4962158203125,4176.6533203125,1929.2408447265625,5009.67626953125,3243.524169921875,538.9144287109375,6852.1103515625,2597.88232421875,2059.64697265625,6079.1748046875,2586.24169921875,2201.075927734375,4485.876953125,1134.093505859375,1041.5228271484375,6791.091796875,2587.763427734375,2189.53076171875,346.4539794921875,759.5261840820312,605.7040405273438,0.0
"194.09271 Da 52.12 s",0.87,195.09999,,,0.0,0.0,0.0,0.0,8203.6435546875,9104.591796875,0.0,0.0,0.0,3302.763427734375,3152.818115234375,0.0,3054.23095703125,0.0,0.0,3983.3955078125,0.0,0.0,0.0,3745.58984375,0.0,3305.4072265625,0.0,0.0,0.0,0.0,0.0,0.0
"388.15149 Da 52.14 s",0.87,195.08302,,,0.0,274490.375,357753.40625,95.11591339111328,321675.0625,378764.9375,0.0,382125.875,183669.546875,274446.28125,176468.578125,213972.375,0.0,262548.03125,186099.828125,203526.296875,179698.71875,173871.5,182995.609375,189690.46875,333.4892272949219,264010.875,184332.46875,167317.703125,0.0,44.32508850097656,21.449970245361328,0.0
"194.13634 Da 52.18 s",0.87,195.14362,,,0.0,0.0,0.0,4383.1572265625,0.0,0.0,3040.790283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2874.558349609375,0.0,0.0,0.0,2987.543701171875,2197.075439453125,2971.85009765625,0.0
"584.19201 Da 52.23 s",0.87,293.10328,,,0.0,322.9419860839844,1256.8095703125,17377.3359375,271.3031311035156,282.1648864746094,728.2731323242188,886.2693481445312,499.3049011230469,380.8847351074219,439.88916015625,188.9934539794922,87.60009765625,446.3143615722656,558.93896484375,258.9395751953125,368.4695129394531,433.8184509277344,236.7295379638672,396.554931640625,9707.7001953125,160.78285217285156,478.5145568847656,0.0,419.32763671875,114.02123260498047,0.0,0.0
"265.51474 Da 52.32 s",0.87,266.52202,,,0.0,31439.79296875,0.0,0.0,0.0,0.0,0.0,20850.435546875,0.0,0.0,12096.587890625,1581.219482421875,0.0,0.0,0.0,0.0,9642.75390625,0.0,0.0,35920.390625,0.0,2290.810791015625,9064.9990234375,0.0,0.0,0.0,0.0,0.0
"388.18725 Da 52.32 s",0.87,195.10090,,,0.0,3589.126220703125,8290.5380859375,0.0,0.0,0.0,0.0,9799.8203125,1706.273193359375,0.0,0.0,1969.9578857421875,0.0,2735.963623046875,2369.989013671875,0.0,2403.002197265625,2281.7177734375,2329.8388671875,0.0,0.0,0.0,2499.388671875,2003.1212158203125,0.0,0.0,0.0,0.0
"758.08240 Da 52.36 s",0.87,380.04848,,,0.0,5059.23876953125,1591.07421875,0.0,1904.5244140625,0.0,0.0,1733.9578857421875,3284.865478515625,0.0,1412.429931640625,2061.839599609375,2701.949462890625,4524.2763671875,3149.001220703125,7882.92236328125,1782.5186767578125,330.2934265136719,3933.371826171875,3783.869384765625,0.0,7279.88720703125,1260.2646484375,221.703125,0.0,0.0,0.0,0.0
"752.11645 Da 52.42 s",0.87,377.06550,,,0.0,0.0,0.0,0.0,10871.798828125,0.0,0.0,0.0,0.0,12028.6494140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14131.1376953125,0.0,0.0,10556.40625,10716.25,5219.77978515625,0.0,0.0,0.0,0.0
"676.00410 Da 52.44 s",0.87,339.00933,,,0.0,4165.796875,2697.4375,0.0,690.0237426757812,56.41758346557617,0.0,2651.948486328125,0.0,0.0,2784.22607421875,2745.83642578125,4219.4208984375,7132.8662109375,5025.35791015625,9572.9072265625,2162.158935546875,1931.240234375,3999.278076171875,4795.8505859375,0.0,8939.53125,1443.2291259765625,1716.037353515625,0.0,0.0,0.0,0.0
"740.21586 Da 52.49 s",0.87,371.11521,,,0.0,0.0,0.0,1347.9056396484375,0.0,0.0,8860.5283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.267333984375,0.0,0.0,0.0,10774.42578125,0.0,0.0,0.0
"596.01716 Da 52.57 s",0.88,299.01586,,,0.0,3117.764892578125,857.677490234375,0.0,1048.541015625,869.4242553710938,0.0,1760.4501953125,2794.974853515625,4127.5087890625,818.3424682617188,2507.63232421875,3928.416259765625,2530.012451171875,1874.9200439453125,5749.02392578125,1727.3956298828125,2326.568115234375,2744.298095703125,4632.29150390625,0.0,4607.0146484375,2307.382080078125,1562.375,0.0,0.0,0.0,0.0
"564.07375 Da 52.72 s",0.88,283.04415,,,0.0,5365.8056640625,3698.95947265625,0.0,0.0,808.3211059570312,0.0,5501.89501953125,5270.5107421875,6429.73876953125,2704.915771484375,0.0,495.99444580078125,6890.0322265625,5257.33349609375,5257.75830078125,2419.484130859375,0.0,636.3617553710938,698.5201416015625,0.0,5311.03076171875,4248.2890625,0.0,0.0,0.0,0.0,0.0
"195.07432 Da 52.74 s",0.88,196.08160,,,0.0,127631.2265625,175860.15625,0.0,163074.140625,191880.53125,71.777099609375,196647.40625,113115.65625,125253.7265625,113369.3671875,100639.9765625,159257.578125,126004.7265625,124125.8515625,126763.546875,110512.765625,95456.0703125,112349.5,120209.3203125,75.96997833251953,127814.375,150972.390625,105025.359375,0.0,0.0,0.0,205.16494750976562
"545.04222 Da 52.91 s",0.88,273.52839,,,0.0,50.49928665161133,0.0,0.0,277.36871337890625,5473.6943359375,0.0,326.8699951171875,33497.7578125,14048.697265625,769.1964111328125,20454.1171875,0.0,0.0,15956.083984375,9940.6689453125,176.1917724609375,0.0,2276.623291015625,365.063232421875,0.0,10022.3486328125,309.4328308105469,0.0,0.0,0.0,0.0,0.0
"413.04728 Da 53.04 s",0.88,414.05456,,,0.0,0.0,50.149234771728516,18456.94140625,0.0,0.0,16519.158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16608.95703125,0.0,0.0,0.0,15893.3330078125,0.0,0.0,0.0
"572.20200 Da 53.04 s",0.88,287.10828,,,0.0,0.0,0.0,9914.162109375,0.0,0.0,7616.6005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8656.7177734375,0.0,0.0,0.0,0.0,2179.29541015625,133.3460235595703,0.0
"578.04750 Da 53.11 s",0.89,290.03103,,,0.0,0.0,51433.96484375,0.0,89207.4453125,27457.126953125,0.0,71146.90625,98856.6640625,163012.984375,118888.6875,102647.296875,179704.03125,144842.765625,101490.8828125,158070.25,104305.5859375,75019.0703125,139741.671875,138680.265625,0.0,163218.109375,105557.1953125,70230.765625,0.0,0.0,0.0,0.0
"336.09366 Da 53.16 s",0.89,337.10094,,,0.0,19198.982421875,19717.453125,0.0,25902.00390625,25487.30078125,0.0,28405.560546875,13720.19921875,29279.236328125,19772.228515625,12308.2412109375,24290.3125,14408.2216796875,16906.599609375,28827.537109375,18199.91796875,12542.447265625,29346.673828125,17841.939453125,0.0,15125.0634765625,19475.291015625,12816.7412109375,0.0,0.0,0.0,0.0
"578.17224 Da 53.17 s",0.89,290.09340,,,0.0,0.0,0.0,129075.3984375,0.0,0.0,106041.8828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112594.75,0.0,0.0,0.0,106740.390625,0.0,0.0,0.0
"584.06614 Da 53.51 s",0.89,293.04035,,,0.0,8381.814453125,5542.24560546875,2459.10205078125,2878.190673828125,0.0,2736.027587890625,11116.16796875,8058.92236328125,17433.46875,3885.35791015625,162.19281005859375,2017.5712890625,7761.5693359375,13839.431640625,14793.5068359375,3558.594970703125,790.0589599609375,1502.528564453125,0.0,0.0,14246.455078125,3450.346923828125,0.0,2890.802001953125,0.0,67.40520477294922,0.0
"572.07830 Da 53.85 s",0.90,287.04643,,,0.0,10105.150390625,0.0,0.0,0.0,5398.39599609375,0.0,9076.07421875,8805.708984375,0.0,9233.33984375,0.0,9601.6201171875,0.0,6855.73681640625,8191.3408203125,10612.564453125,0.0,0.0,11092.1103515625,0.0,8644.603515625,0.0,3698.945556640625,0.0,0.0,0.0,0.0
"560.04005 Da 54.06 s",0.90,281.02730,,,0.0,4108.34033203125,0.0,0.0,13667.375,9041.6630859375,0.0,2242.0361328125,4224.8388671875,5116.3564453125,16263.546875,18003.2109375,23640.302734375,6152.533203125,4380.3486328125,5167.259765625,15883.4765625,14396.296875,21255.685546875,7561.96728515625,0.0,6146.53662109375,16084.1865234375,0.0,0.0,0.0,0.0,0.0
"199.50691 Da 54.24 s",0.90,200.51418,,,0.0,11871.55859375,0.0,0.0,0.0,7546.7861328125,0.0,0.0,0.0,0.0,5429.59716796875,0.0,0.0,0.0,0.0,0.0,3723.6650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"398.10084 Da 54.86 s",0.91,200.05770,,,0.0,0.0,0.0,0.0,0.0,0.0,91812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83543.921875,0.0,0.0,0.0,89549.9140625,63.99910354614258,0.0,0.0
"560.16115 Da 54.88 s",0.91,281.08785,,,0.0,0.0,0.0,4285.24658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5827.783203125,0.0,0.0,0.0,11133.62109375,399.43182373046875,0.0,0.0
"182.07324 Da 55.05 s",0.92,183.08051,,,0.0,4179.91650390625,5741.99169921875,0.0,3536.536376953125,7330.68505859375,0.0,4028.085205078125,2821.390380859375,3520.783447265625,2813.59912109375,2474.09912109375,3080.713623046875,3287.677001953125,3396.961669921875,1816.1807861328125,1911.052001953125,2350.421875,1943.7144775390625,2174.966552734375,0.0,2052.94921875,1939.9249267578125,2336.35986328125,0.0,0.0,0.0,0.0
"399.01542 Da 55.30 s",0.92,200.51499,,,0.0,0.0,6974.52734375,0.0,4365.51025390625,0.0,0.0,7474.1201171875,11788.9541015625,9706.7197265625,1129.3798828125,9995.9560546875,19508.58984375,7041.3876953125,10876.744140625,5609.36572265625,5860.11328125,13928.4658203125,10093.130859375,5228.90576171875,0.0,6919.3720703125,13120.4404296875,10361.3095703125,0.0,0.0,0.0,0.0
"272.52077 Da 55.49 s",0.92,273.52804,,,0.0,246.02093505859375,21663.791015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28924.3359375,0.0,0.0,16716.021484375,0.0,0.0,0.0,0.0,146.45669555664062,13846.66015625,0.0,0.0,0.0,0.0
"380.00406 Da 56.30 s",0.94,191.00931,,,0.0,21289.326171875,25655.00390625,0.0,26010.126953125,0.0,0.0,18780.990234375,26260.763671875,23710.9453125,16956.369140625,23854.95703125,26601.982421875,21489.294921875,20419.19140625,21505.056640625,21150.1875,22847.990234375,22697.5859375,24184.9453125,0.0,27011.92578125,20688.490234375,22147.490234375,0.0,0.0,0.0,0.0
"268.12073 Da 57.25 s",0.95,135.06764,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42433.62109375,38306.39453125,36430.12890625,41805.74609375,40701.59765625,0.0,45899.50390625,36342.859375,34610.0234375,36713.3984375,38394.80078125,39063.28125,234.19903564453125,0.0,38982.24609375,45243.65234375,0.0,0.0,0.0,0.0
"388.12643 Da 57.29 s",0.95,195.07049,,,0.0,165850.0625,290799.15625,0.0,175588.296875,349918.84375,0.0,286010.28125,155054.59375,158435.109375,197924.21875,160508.859375,0.0,144946.859375,168897.890625,146664.59375,188500.34375,189782.90625,140196.4375,193897.171875,0.0,0.0,142274.515625,158796.734375,69.593994140625,0.0,0.0,163.79974365234375
"268.16508 Da 57.30 s",0.95,135.08982,,,0.0,0.0,0.0,37128.078125,0.0,0.0,37311.5859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42227.31640625,0.0,0.0,0.0,40401.66015625,0.0,38494.6015625,0.0
"138.50252 Da 57.70 s",0.96,139.50979,,,0.0,3300.732666015625,0.0,0.0,7015.61181640625,3575.51123046875,0.0,4662.1767578125,3200.715087890625,2959.62939453125,3442.99609375,4003.64892578125,2476.9541015625,1657.6617431640625,2550.42333984375,2771.13671875,2371.558349609375,1086.6717529296875,2234.82177734375,4376.56982421875,0.0,2806.97265625,1963.6448974609375,2031.5399169921875,24.748004913330078,0.0,0.0,0.0
"224.14651 Da 57.97 s",0.97,225.15378,,,0.0,0.0,0.0,10371.7802734375,0.0,0.0,11241.1630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11911.5654296875,0.0,0.0,0.0,13399.7978515625,6018.65576171875,8318.298828125,0.0
"414.24799 Da 58.31 s",0.97,208.13127,,,103.62115478515625,0.0,0.0,12504.03125,0.0,0.0,20121.7109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19463.94921875,0.0,0.0,0.0,17936.099609375,4352.01611328125,0.0,0.0
"414.15400 Da 58.31 s",0.97,208.08427,,,0.0,19331.56640625,0.0,0.0,0.0,30911.857421875,233.62344360351562,0.0,19547.580078125,19366.259765625,17489.865234375,17656.517578125,0.0,18058.123046875,20210.65625,13948.0947265625,15255.796875,13990.7548828125,16270.0537109375,15512.3994140625,0.0,20033.119140625,16256.3349609375,14433.8740234375,343.74139404296875,72.3203125,0.0,0.0
"469.06302 Da 62.07 s",1.03,470.07029,,,0.0,0.0,989.2662963867188,0.0,2041.2144775390625,5561.72509765625,0.0,0.0,355.55548095703125,571.777587890625,871.6257934570312,2856.015625,5461.98828125,0.0,253.4835662841797,695.345947265625,1098.231201171875,2413.11083984375,5246.34521484375,0.0,0.0,784.9013061523438,0.0,4521.04833984375,0.0,0.0,0.0,0.0
"315.93100 Da 62.61 s",1.04,316.93828,,,0.0,13941.81640625,10295.1259765625,0.0,14479.79296875,8285.4306640625,0.0,8838.267578125,9134.7119140625,11383.2861328125,13421.189453125,10443.48828125,6338.94873046875,9544.2734375,9079.7158203125,17028.5546875,12383.6591796875,8346.9345703125,14527.0693359375,13125.1396484375,0.0,15787.8193359375,10345.83984375,11409.6103515625,0.0,0.0,0.0,0.0
"260.92940 Da 66.64 s",1.11,261.93668,,,0.0,1589.8785400390625,1909.47607421875,0.0,9537.6015625,0.0,0.0,421.2103271484375,1215.8231201171875,2918.013427734375,0.0,12342.8017578125,9843.4873046875,2126.191650390625,0.0,2324.562744140625,0.0,13998.08203125,0.0,2910.053955078125,0.0,3855.154541015625,0.0,15602.2080078125,0.0,0.0,0.0,314.60076904296875
"727.94992 Da 68.19 s",1.14,364.98224,,,0.0,182.51806640625,11396.841796875,0.0,2230.65234375,0.0,0.0,977.6624755859375,0.0,608.0747680664062,421.44232177734375,4783.30419921875,291.69049072265625,815.2957153320312,6213.30419921875,618.993896484375,1464.0662841796875,3302.048095703125,0.0,686.4588623046875,0.0,323.2926940917969,667.75732421875,0.0,0.0,0.0,0.0,0.0
"183.93984 Da 68.49 s",1.14,184.94712,,,0.0,261.7533874511719,6225.0205078125,0.0,954.1927490234375,8517.7685546875,0.0,261.8571472167969,8225.689453125,62.366363525390625,764.2933349609375,5267.46875,205.74554443359375,0.0,5152.97119140625,212.58688354492188,1380.50146484375,6732.80224609375,0.0,536.4881591796875,0.0,648.063720703125,1031.06201171875,4615.169921875,0.0,0.0,0.0,0.0
"298.22012 Da 72.23 s",1.20,150.11734,,,6755.7470703125,0.0,0.0,15039.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542027.625,0.0,0.0,0.0,0.0,0.0,669943.875,0.0
"298.16395 Da 72.78 s",1.21,150.08925,,,0.0,0.0,0.0,0.0,25242.16796875,38258.58984375,0.0,28053.267578125,0.0,0.0,0.0,294387.90625,15188.828125,626863.6875,0.0,0.0,0.0,0.0,0.0,0.0,38.83733367919922,0.0,626917.25,0.0,0.0,0.0,0.0,3497.330078125
"190.03854 Da 75.08 s",1.25,191.04582,,,0.0,1882.98974609375,3356.36181640625,199.55230712890625,3148.71826171875,3553.553466796875,539.9547119140625,3517.7421875,1316.2296142578125,1666.90234375,1475.72021484375,589.3937377929688,1767.84619140625,2404.1611328125,1652.3450927734375,1500.1099853515625,1256.1190185546875,1010.3697509765625,897.3108520507812,623.173828125,94.36205291748047,1201.1759033203125,1590.21826171875,2025.8543701171875,0.0,0.0,0.0,0.0
"720.04750 Da 75.10 s",1.25,361.03103,,,0.0,157.2307586669922,662.6863403320312,0.0,308.8388671875,996.7298583984375,0.0,627.7362060546875,216.6226348876953,0.0,191.1951141357422,326.8160095214844,0.0,0.0,479.88006591796875,25.0242919921875,24160.17578125,104.05764770507812,613.1017456054688,304.59423828125,0.0,50.310516357421875,24845.822265625,0.0,0.0,0.0,0.0,0.0
"720.17975 Da 75.39 s",1.26,361.09715,,,0.0,0.0,0.0,24469.0703125,0.0,0.0,250.2415313720703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.3092041015625,0.0,240.75613403320312,0.0,175.55235290527344,22534.232421875,52.896240234375,0.0
"198.10621 Da 75.42 s",1.26,199.11348,,,0.0,3017.221923828125,6714.7197265625,0.0,5688.212890625,7878.24462890625,0.0,6974.041015625,2654.337158203125,2919.157958984375,2621.9208984375,2762.557373046875,1899.5240478515625,2781.896484375,3681.96435546875,2661.379150390625,2048.474853515625,2509.34814453125,1922.735595703125,2442.4169921875,0.0,2716.3466796875,2470.63818359375,2444.7001953125,0.0,0.0,0.0,0.0
"362.02477 Da 75.45 s",1.26,363.03205,,,0.0,18619.205078125,37486.4609375,0.0,28046.35546875,75336.96875,0.0,37435.828125,20128.205078125,17529.220703125,16439.537109375,17710.26171875,19754.150390625,28715.6328125,21326.298828125,17603.212890625,17225.77734375,18101.544921875,13428.49609375,20000.13671875,0.0,14826.166015625,18498.439453125,19166.935546875,0.0,0.0,0.0,0.0
"361.09303 Da 75.51 s",1.26,362.10031,,,0.0,0.0,0.0,3578.38525390625,0.0,0.0,5112.61279296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2986.1005859375,0.0,0.0,0.0,3879.2822265625,2169.3525390625,2470.529052734375,0.0
"347.00865 Da 76.02 s",1.27,348.01593,,,0.0,2945.3544921875,3613.052978515625,0.0,3673.5615234375,7709.69091796875,0.0,6011.2119140625,2791.61962890625,1068.948974609375,2390.510498046875,2900.999755859375,2055.474853515625,1978.358154296875,2467.80615234375,2774.7919921875,2686.360107421875,846.1998291015625,1169.53564453125,1922.7552490234375,0.0,2032.7503662109375,2191.843505859375,1963.7911376953125,0.0,0.0,0.0,0.0
"361.02355 Da 76.09 s",1.27,362.03082,,,0.0,4315.6826171875,7754.36279296875,0.0,4144.3876953125,9175.666015625,0.0,9453.0302734375,3023.02392578125,2954.468505859375,3312.90625,3606.27001953125,4591.58837890625,4185.07080078125,3066.883056640625,3759.626708984375,3668.37451171875,2925.306884765625,3330.53076171875,3752.822265625,0.0,3426.977783203125,2362.391357421875,3295.418701171875,0.0,0.0,0.0,0.0
"267.03207 Da 76.48 s",1.27,268.03935,,,0.0,0.0,4447.57470703125,0.0,0.0,4846.8955078125,0.0,0.0,1880.1092529296875,0.0,0.0,1129.275146484375,309.2750549316406,0.0,1646.6641845703125,0.0,0.0,1157.19970703125,0.0,0.0,0.0,284.89849853515625,0.0,1715.8416748046875,0.0,0.0,0.0,0.0
"452.19181 Da 77.82 s",1.30,227.10318,,,0.0,4101.48583984375,107956.78125,0.0,91436.75,9760.7109375,0.0,7506.70947265625,3574.014404296875,3538.181884765625,2365.44287109375,4419.5400390625,3894.190673828125,0.0,5762.671875,4382.83740234375,4345.78173828125,2650.003173828125,3740.517333984375,2376.819580078125,0.0,2973.917724609375,2600.960693359375,5368.35546875,0.0,0.0,0.0,0.0
"448.21923 Da 78.28 s",1.30,225.11689,,,0.0,0.0,11660.1298828125,0.0,8194.8818359375,11444.998046875,0.0,0.0,0.0,0.0,3265.2607421875,6300.13427734375,0.0,0.0,0.0,0.0,0.0,0.0,4090.211181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"378.01809 Da 81.15 s",1.35,379.02537,,,0.0,2043.0819091796875,2313.658447265625,0.0,1783.4635009765625,2918.943359375,0.0,2814.088623046875,1771.81982421875,1746.413330078125,1357.2607421875,1516.836669921875,1890.59033203125,1540.6781005859375,1273.164794921875,696.234130859375,1636.2159423828125,858.8162841796875,1161.248291015625,1058.1436767578125,0.0,1678.2322998046875,1281.3404541015625,1403.6612548828125,0.0,0.0,0.0,0.0
"163.12434 Da 82.12 s",1.37,164.13161,,,0.0,0.0,0.0,9412.3134765625,0.0,0.0,6860.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8541.123046875,0.0,0.0,0.0,8477.876953125,9002.6220703125,7318.12158203125,0.0
"116.07376 Da 82.23 s",1.37,117.08104,,,0.0,6600.9443359375,14263.5849609375,0.0,11696.384765625,19694.185546875,37.05109405517578,17246.337890625,7935.34228515625,7009.654296875,7477.42333984375,6993.52197265625,7750.52880859375,6437.69384765625,8793.9755859375,6674.32666015625,7941.732421875,7111.392578125,8013.60888671875,7794.7900390625,0.0,8473.1767578125,7646.3994140625,10113.1669921875,0.0,0.0,0.0,0.0
